0.000000000000000	95575.6971385279	3089.57932727937
0.100000000000000	96515.2795184195	3092.42972276006
0.200000000000000	97464.8264303522	3095.31194947501
0.300000000000000	98424.4539322715	3098.22630196612
0.400000000000000	99394.2948226591	3101.17310558775
0.500000000000000	100374.437670747	3104.15256174540
0.600000000000000	101365.022753047	3107.16499886091
0.700000000000000	102366.183040167	3110.21073709189
0.800000000000000	103378.052030415	3113.29009844538
0.900000000000000	104400.763758156	3116.40340680528
1.00000000000000	105434.452802236	3119.55098796022
1.10000000000000	106479.254294431	3122.73316963148
1.20000000000000	107535.303189507	3125.95022982677
1.30000000000000	108602.734223940	3129.20239885166
1.40000000000000	109681.683579191	3132.48997558615
1.50000000000000	110772.287990182	3135.81326173491
1.60000000000000	111874.684739893	3139.17256093214
1.70000000000000	112989.011666852	3142.56817876796
1.80000000000000	114115.407172647	3146.00042281510
1.90000000000000	115254.013328542	3149.46959818284
2.00000000000000	116404.999160615	3152.97597385167
2.10000000000000	117568.519423600	3156.51984208802
2.20000000000000	118744.723925744	3160.10150513466
2.30000000000000	119933.763050734	3163.72126729095
2.40000000000000	121135.787764745	3167.37943493998
2.50000000000000	122350.949623466	3171.07631657569
2.60000000000000	123579.400779110	3174.81222283030
2.70000000000000	124821.417694165	3178.58738407228
2.80000000000000	126076.923763253	3182.40226838557
2.90000000000000	127346.259889844	3186.25706837490
3.00000000000000	128629.584025308	3190.15210101179
3.10000000000000	129927.056143594	3194.08768459570
3.20000000000000	131238.838245152	3198.06413877741
3.30000000000000	132565.094360764	3202.08178458245
3.40000000000000	133905.994462581	3206.14094561073
3.50000000000000	135261.733967442	3210.24195394286
3.60000000000000	136632.496797621	3214.38513906088
3.70000000000000	138018.466266356	3218.57083113594
3.80000000000000	139419.828680803	3222.79936213675
3.90000000000000	140836.773344990	3227.07106585623
4.00000000000000	142269.492562590	3231.38627793800
4.10000000000000	143718.181639510	3235.74533590360
4.20000000000000	145183.038886255	3240.14857917943
4.30000000000000	146664.265620076	3244.59634912425
4.40000000000000	148162.063851820	3249.08900865431
4.50000000000000	149676.633884315	3253.62696323543
4.60000000000000	151208.183249216	3258.21058555623
4.70000000000000	152756.922545610	3262.84025044687
4.80000000000000	154323.065195331	3267.51633704463
4.90000000000000	155906.827449860	3272.23922884046
5.00000000000000	157508.428397124	3277.00931372642
5.10000000000000	159128.089968136	3281.82698404344
5.20000000000000	160766.036943509	3286.69263663021
5.30000000000000	162422.496959813	3291.60667287265
5.40000000000000	164097.701568790	3296.56953461804
5.50000000000000	165791.885743476	3301.58168481496
5.60000000000000	167505.286569079	3306.64356283852
5.70000000000000	169238.144124184	3311.75561506500
5.80000000000000	170990.701492868	3316.91829494894
5.90000000000000	172763.204776629	3322.13206309680
5.99999999999999	174555.903106300	3327.39738734198
6.09999999999999	176369.048653914	3332.71474282131
6.19999999999999	178202.896644513	3338.08461205280
6.29999999999999	180057.705719623	3343.50748697590
6.39999999999999	181933.747043942	3348.98391966716
6.49999999999999	183831.292769206	3354.51445787745
6.59999999999999	185750.615194800	3360.09964045546
6.69999999999999	187691.990187139	3365.74001643894
6.79999999999999	189655.697198056	3371.43614516312
6.89999999999999	191642.019283287	3377.18859637162
6.99999999999999	193651.243121009	3382.99795032927
7.09999999999999	195683.659030448	3388.86479793748
7.19999999999999	197739.560990541	3394.78974085175
7.29999999999999	199819.221137317	3400.77325958488
7.39999999999999	201923.020653147	3406.81639057776
7.49999999999999	204051.228044225	3412.91957883154
7.59999999999999	206204.159233734	3419.08350663543
7.69999999999999	208382.134099973	3425.30886852871
7.79999999999999	210585.476547315	3431.59637169380
7.89999999999999	212814.514578083	3437.94673635454
7.99999999999999	215069.580365330	3444.36069618024
8.09999999999999	217351.010326569	3450.83899869575
8.19999999999999	219659.145198454	3457.38240569727
8.29999999999999	221994.335361791	3463.99171767515
8.39999999999999	224356.947152358	3470.66780262632
8.49999999999999	226747.341358200	3477.41149776703
8.59999999999999	229165.883411360	3484.22365628446
8.69999999999999	231612.944200445	3491.10515112334
8.79999999999998	234088.900191320	3498.05687560767
8.89999999999998	236594.133549712	3505.07974407256
8.99999999999998	239129.032265722	3512.17469250566
9.09999999999998	241693.990280322	3519.34267919955
9.19999999999998	244289.407613868	3526.58468541429
9.29999999999998	246915.690496674	3533.90171605121
9.39999999999998	249573.251501692	3541.29480033798
9.49999999999998	252262.509679354	3548.76499252520
9.59999999999998	254983.890694613	3556.31337259516
9.69999999999998	257737.831206366	3563.94105348361
9.79999999999998	260524.778095040	3571.64918045563
9.89999999999998	263345.180704743	3579.43891974064
9.99999999999998	266199.495860703	3587.31146674459
10.1000000000000	269088.188068928	3595.26804690671
10.2000000000000	272011.729682917	3603.30991651677
10.3000000000000	274970.601072932	3611.43836354748
10.4000000000000	277965.290797946	3619.65470850271
10.5000000000000	280996.295780281	3627.96030528176
10.6000000000000	284064.121482986	3636.35654206040
10.7000000000000	287169.282090036	3644.84484218922
10.8000000000000	290312.300689354	3653.42666510948
10.9000000000000	293493.709458756	3662.10350728764
11.0000000000000	296714.049819651	3670.87690275224
11.1000000000000	299973.868192486	3679.74837196235
11.2000000000000	303273.720444471	3688.71947432757
11.3000000000000	306614.174519830	3697.79183744252
11.4000000000000	309995.808086748	3706.96712779989
11.5000000000000	313419.208715957	3716.24705168265
11.6000000000000	316884.974061369	3725.63335607541
11.7000000000000	320393.712042797	3735.12782959623
11.8000000000000	323946.041030747	3744.73230344941
11.9000000000000	327542.590033269	3754.44865239978
12.0000000000000	331183.998884874	3764.27879576932
